sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
SE-C01-002-A0076,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.062199201,0.000000000,0.000000000
SE-C01-002-A0077,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.069081896,0.000000000,0.000000000
SE-C01-002-A0078,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.069050532,0.000000000,0.000000000
SE-C01-002-A0079,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.063067598,0.000000000,0.000000000
SE-C01-002-A0080,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.074185686,0.000000000,0.000000000
SE-C01-002-A0081,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.068943802,0.000000000,0.000000000
SE-C01-002-A0082,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.071324758,0.000000000,0.000000000
SE-C01-002-A0083,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.069060247,0.000000000,0.000000000
SE-C01-002-A0084,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.065149367,0.000000000,0.000000000
SE-C01-002-A0085,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.065814254,0.000000000,0.000000000
SE-C01-002-A0086,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.069521478,0.000000000,0.000000000
SE-C01-002-A0087,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.073003839,0.000000000,0.000000000
SE-C01-002-A0088,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.070525790,0.000000000,0.000000000
SE-C01-002-A0089,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.067749482,0.000000000,0.000000000
SE-C01-002-A0090,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.068099333,0.000000000,0.000000000
SE-C01-002-A0091,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.074368606,0.000000000,0.000000000
SE-C01-002-A0092,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.072253512,0.000000000,0.000000000
SE-C01-002-A0093,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.070687730,0.000000000,0.000000000
SE-C01-002-A0094,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.075616123,0.000000000,0.000000000
SE-C01-002-A0095,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.070093951,0.000000000,0.000000000
SE-C01-002-A0096,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.072792128,0.000000000,0.000000000
SE-C01-002-A0097,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.072891537,0.000000000,0.000000000
SE-C01-002-A0098,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.067719813,0.000000000,0.000000000
SE-C01-002-A0099,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.072196540,0.000000000,0.000000000
SE-C01-002-A0100,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.073658592,0.000000000,0.000000000
SE-C01-002-A0101,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.074789013,0.000000000,0.000000000
SE-C01-002-A0102,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.082161968,0.000000000,0.000000000
SE-C01-002-A0103,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.071838577,0.000000000,0.000000000
SE-C01-002-A0104,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.071621689,0.000000000,0.000000000
SE-C01-002-A0105,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.072426177,0.000000000,0.000000000
SE-C01-002-A0106,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,210.000000000,212.000000000,2.000000000,0.074198012,0.000000000,0.000000000
SE-C01-002-A0107,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,212.000000000,214.000000000,2.000000000,0.071607698,0.000000000,0.000000000
SE-C01-002-A0108,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,214.000000000,216.000000000,2.000000000,0.072709435,0.000000000,0.000000000
SE-C01-002-A0109,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,216.000000000,218.000000000,2.000000000,0.078986455,0.000000000,0.000000000
SE-C01-002-A0110,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,218.000000000,220.000000000,2.000000000,0.067675865,0.000000000,0.000000000
SE-C01-002-A0111,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,220.000000000,222.000000000,2.000000000,0.072102506,0.000000000,0.000000000
SE-C01-002-A0112,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,222.000000000,224.000000000,2.000000000,0.072353443,0.000000000,0.000000000
SE-C01-002-A0113,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,224.000000000,226.000000000,2.000000000,0.068917314,0.000000000,0.000000000
SE-C01-002-A0114,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,226.000000000,228.000000000,2.000000000,0.065932592,0.000000000,0.000000000
SE-C01-002-A0115,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,228.000000000,230.000000000,2.000000000,0.069858407,0.000000000,0.000000000
SE-C01-002-A0116,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,230.000000000,232.000000000,2.000000000,0.070182868,0.000000000,0.000000000
SE-C01-002-A0117,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,232.000000000,234.000000000,2.000000000,0.069117717,0.000000000,0.000000000
SE-C01-002-A0118,SE-C01-002,DS05,santa_elena,CAMPAIGN_01,234.000000000,235.537692269,1.537692269,0.068191860,0.000000000,0.000000000
SE-C01-003-A0001,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.018383366,0.000000000,0.000000000
SE-C01-003-A0002,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.019668408,0.000000000,0.000000000
SE-C01-003-A0003,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.024099762,0.000000000,0.000000000
SE-C01-003-A0004,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.023500100,0.000000000,0.000000000
SE-C01-003-A0005,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.024964356,0.000000000,0.000000000
SE-C01-003-A0006,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.022527877,0.000000000,0.000000000
SE-C01-003-A0007,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.022534024,0.000000000,0.000000000
SE-C01-003-A0008,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.024116891,0.000000000,0.000000000
SE-C01-003-A0009,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.021956556,0.000000000,0.000000000
SE-C01-003-A0010,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.024331330,0.000000000,0.000000000
SE-C01-003-A0011,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.026796031,0.000000000,0.000000000
SE-C01-003-A0012,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.022316860,0.000000000,0.000000000
SE-C01-003-A0013,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.025630601,0.000000000,0.000000000
SE-C01-003-A0014,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.020177142,0.000000000,0.000000000
SE-C01-003-A0015,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.021681698,0.000000000,0.000000000
SE-C01-003-A0016,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.022337914,0.000000000,0.000000000
SE-C01-003-A0017,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.023785348,0.000000000,0.000000000
SE-C01-003-A0018,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.025341999,0.000000000,0.000000000
SE-C01-003-A0019,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,36.000000000,38.000000000,2.000000000,0.024212033,0.000000000,0.000000000
SE-C01-003-A0020,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,38.000000000,40.000000000,2.000000000,0.023493083,0.000000000,0.000000000
SE-C01-003-A0021,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,40.000000000,42.000000000,2.000000000,0.024842543,0.000000000,0.000000000
SE-C01-003-A0022,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,42.000000000,44.000000000,2.000000000,0.023967625,0.000000000,0.000000000
SE-C01-003-A0023,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,44.000000000,46.000000000,2.000000000,0.028789474,0.000000000,0.000000000
SE-C01-003-A0024,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,46.000000000,48.000000000,2.000000000,0.029194648,0.000000000,0.000000000
SE-C01-003-A0025,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,48.000000000,50.000000000,2.000000000,0.024364489,0.000000000,0.000000000
SE-C01-003-A0026,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,50.000000000,52.000000000,2.000000000,0.028271181,0.000000000,0.000000000
SE-C01-003-A0027,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,52.000000000,54.000000000,2.000000000,0.026399171,0.000000000,0.000000000
SE-C01-003-A0028,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,54.000000000,56.000000000,2.000000000,0.028619285,0.000000000,0.000000000
SE-C01-003-A0029,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,56.000000000,58.000000000,2.000000000,0.028630254,0.000000000,0.000000000
SE-C01-003-A0030,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,58.000000000,60.000000000,2.000000000,0.025392962,0.000000000,0.000000000
SE-C01-003-A0031,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,60.000000000,62.000000000,2.000000000,0.026293008,0.000000000,0.000000000
SE-C01-003-A0032,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,62.000000000,64.000000000,2.000000000,0.028626981,0.000000000,0.000000000
SE-C01-003-A0033,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,64.000000000,66.000000000,2.000000000,0.027990818,0.000000000,0.000000000
SE-C01-003-A0034,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,66.000000000,68.000000000,2.000000000,0.027079918,0.000000000,0.000000000
SE-C01-003-A0035,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,68.000000000,70.000000000,2.000000000,0.026387386,0.000000000,0.000000000
SE-C01-003-A0036,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,70.000000000,72.000000000,2.000000000,0.027967066,0.000000000,0.000000000
SE-C01-003-A0037,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,72.000000000,74.000000000,2.000000000,0.028767199,0.000000000,0.000000000
SE-C01-003-A0038,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,74.000000000,76.000000000,2.000000000,0.032711753,0.000000000,0.000000000
SE-C01-003-A0039,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,76.000000000,78.000000000,2.000000000,0.031497684,0.000000000,0.000000000
SE-C01-003-A0040,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,78.000000000,80.000000000,2.000000000,0.031703892,0.000000000,0.000000000
SE-C01-003-A0041,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,80.000000000,82.000000000,2.000000000,0.031251856,0.000000000,0.000000000
SE-C01-003-A0042,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,82.000000000,84.000000000,2.000000000,0.032409162,0.000000000,0.000000000
SE-C01-003-A0043,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,84.000000000,86.000000000,2.000000000,0.032851755,0.000000000,0.000000000
SE-C01-003-A0044,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,86.000000000,88.000000000,2.000000000,0.031620893,0.000000000,0.000000000
SE-C01-003-A0045,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,88.000000000,90.000000000,2.000000000,0.033037809,0.000000000,0.000000000
SE-C01-003-A0046,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,90.000000000,92.000000000,2.000000000,0.030463076,0.000000000,0.000000000
SE-C01-003-A0047,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,92.000000000,94.000000000,2.000000000,0.030033044,0.000000000,0.000000000
SE-C01-003-A0048,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,94.000000000,96.000000000,2.000000000,0.029977009,0.000000000,0.000000000
SE-C01-003-A0049,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,96.000000000,98.000000000,2.000000000,0.041079336,0.000000000,0.000000000
SE-C01-003-A0050,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,98.000000000,100.000000000,2.000000000,0.036171752,0.000000000,0.000000000
SE-C01-003-A0051,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,100.000000000,102.000000000,2.000000000,0.040762979,0.000000000,0.000000000
SE-C01-003-A0052,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,102.000000000,104.000000000,2.000000000,0.033419196,0.000000000,0.000000000
SE-C01-003-A0053,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,104.000000000,106.000000000,2.000000000,0.038517959,0.000000000,0.000000000
SE-C01-003-A0054,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,106.000000000,108.000000000,2.000000000,0.035284448,0.000000000,0.000000000
SE-C01-003-A0055,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,108.000000000,110.000000000,2.000000000,0.034880128,0.000000000,0.000000000
SE-C01-003-A0056,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,110.000000000,112.000000000,2.000000000,0.041253814,0.000000000,0.000000000
SE-C01-003-A0057,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,112.000000000,114.000000000,2.000000000,0.038906657,0.000000000,0.000000000
SE-C01-003-A0058,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,114.000000000,116.000000000,2.000000000,0.040533820,0.000000000,0.000000000
SE-C01-003-A0059,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,116.000000000,118.000000000,2.000000000,0.039020776,0.000000000,0.000000000
SE-C01-003-A0060,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,118.000000000,120.000000000,2.000000000,0.044931860,0.000000000,0.000000000
SE-C01-003-A0061,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,120.000000000,122.000000000,2.000000000,0.044373696,0.000000000,0.000000000
SE-C01-003-A0062,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,122.000000000,124.000000000,2.000000000,0.043569804,0.000000000,0.000000000
SE-C01-003-A0063,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,124.000000000,126.000000000,2.000000000,0.041538509,0.000000000,0.000000000
SE-C01-003-A0064,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,126.000000000,128.000000000,2.000000000,0.040382695,0.000000000,0.000000000
SE-C01-003-A0065,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,128.000000000,130.000000000,2.000000000,0.041998547,0.000000000,0.000000000
SE-C01-003-A0066,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,130.000000000,132.000000000,2.000000000,0.047894792,0.000000000,0.000000000
SE-C01-003-A0067,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,132.000000000,134.000000000,2.000000000,0.043915912,0.000000000,0.000000000
SE-C01-003-A0068,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,134.000000000,136.000000000,2.000000000,0.042889786,0.000000000,0.000000000
SE-C01-003-A0069,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,136.000000000,138.000000000,2.000000000,0.047060347,0.000000000,0.000000000
SE-C01-003-A0070,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,138.000000000,140.000000000,2.000000000,0.047531762,0.000000000,0.000000000
SE-C01-003-A0071,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,140.000000000,142.000000000,2.000000000,0.046689294,0.000000000,0.000000000
SE-C01-003-A0072,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,142.000000000,144.000000000,2.000000000,0.046847943,0.000000000,0.000000000
SE-C01-003-A0073,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,144.000000000,146.000000000,2.000000000,0.048485731,0.000000000,0.000000000
SE-C01-003-A0074,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,146.000000000,148.000000000,2.000000000,0.050966238,0.000000000,0.000000000
SE-C01-003-A0075,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,148.000000000,150.000000000,2.000000000,0.051846881,0.000000000,0.000000000
SE-C01-003-A0076,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.050384036,0.000000000,0.000000000
SE-C01-003-A0077,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.050141004,0.000000000,0.000000000
SE-C01-003-A0078,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.059278748,0.000000000,0.000000000
SE-C01-003-A0079,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.056099297,0.000000000,0.000000000
SE-C01-003-A0080,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.051869107,0.000000000,0.000000000
SE-C01-003-A0081,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.051056944,0.000000000,0.000000000
SE-C01-003-A0082,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.056222768,0.000000000,0.000000000
SE-C01-003-A0083,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.058732391,0.000000000,0.000000000
SE-C01-003-A0084,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.058134996,0.000000000,0.000000000
SE-C01-003-A0085,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.055105419,0.000000000,0.000000000
SE-C01-003-A0086,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.059921655,0.000000000,0.000000000
SE-C01-003-A0087,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.059877774,0.000000000,0.000000000
SE-C01-003-A0088,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.060634620,0.000000000,0.000000000
SE-C01-003-A0089,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.061333332,0.000000000,0.000000000
SE-C01-003-A0090,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.063610371,0.000000000,0.000000000
SE-C01-003-A0091,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.058016414,0.000000000,0.000000000
SE-C01-003-A0092,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.066390002,0.000000000,0.000000000
SE-C01-003-A0093,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.063709347,0.000000000,0.000000000
SE-C01-003-A0094,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.066212824,0.000000000,0.000000000
SE-C01-003-A0095,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.061159073,0.000000000,0.000000000
SE-C01-003-A0096,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.060423672,0.000000000,0.000000000
SE-C01-003-A0097,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.066708664,0.000000000,0.000000000
SE-C01-003-A0098,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.066683238,0.000000000,0.000000000
SE-C01-003-A0099,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.071269546,0.000000000,0.000000000
SE-C01-003-A0100,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.068166079,0.000000000,0.000000000
SE-C01-003-A0101,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.069905831,0.000000000,0.000000000
SE-C01-003-A0102,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.069163227,0.000000000,0.000000000
SE-C01-003-A0103,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.066975167,0.000000000,0.000000000
SE-C01-003-A0104,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.072601544,0.000000000,0.000000000
SE-C01-003-A0105,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.073038526,0.000000000,0.000000000
SE-C01-003-A0106,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,210.000000000,212.000000000,2.000000000,0.070852458,0.000000000,0.000000000
SE-C01-003-A0107,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,212.000000000,214.000000000,2.000000000,0.074362878,0.000000000,0.000000000
SE-C01-003-A0108,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,214.000000000,216.000000000,2.000000000,0.079890782,0.000000000,0.000000000
SE-C01-003-A0109,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,216.000000000,218.000000000,2.000000000,0.079735462,0.000000000,0.000000000
SE-C01-003-A0110,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,218.000000000,220.000000000,2.000000000,0.070476137,0.000000000,0.000000000
SE-C01-003-A0111,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,220.000000000,222.000000000,2.000000000,0.079991524,0.000000000,0.000000000
SE-C01-003-A0112,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,222.000000000,224.000000000,2.000000000,0.076883480,0.000000000,0.000000000
SE-C01-003-A0113,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,224.000000000,226.000000000,2.000000000,0.078044853,0.000000000,0.000000000
SE-C01-003-A0114,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,226.000000000,228.000000000,2.000000000,0.076706707,0.000000000,0.000000000
SE-C01-003-A0115,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,228.000000000,230.000000000,2.000000000,0.074205732,0.000000000,0.000000000
SE-C01-003-A0116,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,230.000000000,232.000000000,2.000000000,0.073184878,0.000000000,0.000000000
SE-C01-003-A0117,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,232.000000000,234.000000000,2.000000000,0.081912732,0.000000000,0.000000000
SE-C01-003-A0118,SE-C01-003,DS05,santa_elena,CAMPAIGN_01,234.000000000,236.000000000,2.000000000,0.083479041,0.000000000,0.000000000
